url,title,price,currency_symbol,marca,modelo,year,color,combustible,puertas,transmision,motor,carroceria,km,price_in_pesos
https://auto.mercadolibre.com.ar/mla-1131110132-audi-a3-14-tfsi-stronic-125cv-2016-_jm#position=15&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,audi a3 1.4 tfsi stronic 125cv,21500,u$s,audi,a3,2016,negro,nafta,5,automática,1.4,sedán,53200,4149500
https://auto.mercadolibre.com.ar/mla-1131090368-chevrolet-cruze-lt-4p-excelente-estado-_jm#position=16&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,chevrolet cruze 1.8 lt mt 4 p,2190000,$,chevrolet,cruze,2014,plateado,nafta,4,manual,1.8,sedán,54500,2190000
https://auto.mercadolibre.com.ar/mla-1131109835-peugeot-3008-2012-16-premium-plus-thp-156cv-_jm#position=17&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,peugeot 3008 1.6 premium plus thp 156cv,2190000,$,peugeot,3008,2012,negro,nafta,5,manual,1.6,monovolumen,93000,2190000
https://auto.mercadolibre.com.ar/mla-1131086953-citron-c4-lounge-2014-16-tendance-at6-thp-163cv-_jm#position=18&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,citroën c4 lounge 1.6 tendance at6 thp 163cv,2140000,$,citroën,c4 lounge,2014,blanco,nafta,4,automática,1.6,sedán,117500,2140000
https://auto.mercadolibre.com.ar/mla-1131086561-toyota-innova-_jm#position=19&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,toyota innova 2.7 srv 6at 8a,5000000,$,toyota,innova,2019,gris,nafta,5,automática,2.7,monovolumen,99000,5000000
https://auto.mercadolibre.com.ar/mla-1131086524-fiat-500-2019-14-abarth-595-_jm#position=20&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,fiat 500 1.4 abarth 595 165cv,29800,u$s,fiat,500,2019,blanco,nafta,3,manual,1.4,hatchback,20800,5751400
https://auto.mercadolibre.com.ar/mla-1131092933-volkswagen-amarok-2021-30-v6-cd-highline-_jm#position=21&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,volkswagen amarok 3.0 v6 cd highline,50500,u$s,volkswagen,amarok,2021,negro,diésel,4,automática,3.0,pick-up,19000,9746500
https://auto.mercadolibre.com.ar/mla-1131079846-peugeot-207-2013-14-active-75cv-_jm#position=22&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,peugeot 207 1.4 active 75cv,1380000,$,peugeot,207,2013,gris,nafta,3,manual,1.4,hatchback,132000,1380000
https://auto.mercadolibre.com.ar/mla-1131060514-nissan-sentra-2017-20-sr-_jm#position=23&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,nissan sentra 2.0 sr,3080000,$,nissan,sentra,2017,gris,nafta,4,automática,2.0,sedán,98000,3080000
https://auto.mercadolibre.com.ar/mla-1131079683-nueva-audi-q8-4x4-a3-q7-q5-q3-q2-a4-a5-a6-a7-2022-sportback-_jm#position=24&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,audi q8 3.0 55 tfsi quattro,182100,u$s,audi,q8,2021,gris,nafta,5,automática,3.0,suv,1000,35145300
https://auto.mercadolibre.com.ar/mla-1131092425-toyota-innova-srv-7-plazas-automatica-_jm#position=25&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,toyota innova 2.7 srv 6at 8a,4999999,$,toyota,innova,2019,plateado,nafta,5,automática,2.7,monovolumen,99000,4999999
https://auto.mercadolibre.com.ar/mla-1130974913-audi-a5-sportback-20-tfsi-multitronic-211cv-carhaus-_jm#position=26&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,audi a5 sportback 2.0 t fsi multitronic 211cv,18500,u$s,audi,a5 sportback,2011,gris,nafta,3,automática,2.0,hatchback,60000,3570500
https://auto.mercadolibre.com.ar/mla-1131018827-nuevo-audi-a5-sportback-a1-a3-a4-a6-a7-q2-q3-q5-q7-q8-s3-s4-_jm#position=27&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,audi a4 2.0 40 tfsi front,56900,u$s,audi,a4,2021,plateado,nafta,4,manual,2.0,sedán,999,10981700
https://auto.mercadolibre.com.ar/mla-1131005404-ford-fiesta-kinetic-design-16-titanium-powershift-120cv-_jm#position=28&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,ford fiesta kinetic design 1.6 titanium powershift 120cv,2399000,$,ford,fiesta kinetic design,2015,blanco,nafta,5,automática,1.6,hatchback,90000,2399000
https://auto.mercadolibre.com.ar/mla-1131037165-mercedes-benz-a-200-2016-urban-at-clase-a200-abasto-motors-_jm#position=29&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,mercedes-benz clase a 1.6 a 200 at urban b.efficiency 156cv,28900,u$s,mercedes-benz,clase a,2016,gris,nafta,5,automática,1.6,hatchback,40000,5577700
https://auto.mercadolibre.com.ar/mla-1131030244-hyundai-veloster-2013-_jm#position=30&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,hyundai veloster 1.6 130cv at,2300000,$,hyundai,veloster,2013,plateado,nafta,2,automática,1.6,coupé,97000,2300000
https://auto.mercadolibre.com.ar/mla-1131015850-peugeot-208-2014-16-allure-_jm#position=31&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,peugeot 208 1.6 allure,2290000,$,peugeot,208,2014,gris,nafta,5,manual,1.6,hatchback,37000,2290000
https://auto.mercadolibre.com.ar/mla-1131040027-chevrolet-cruze-18-ltz-at-5p-2012--_jm#position=32&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,chevrolet cruze 1.8 ltz at 5 p,2180000,$,chevrolet,cruze,2012,gris,nafta,5,automática,1.8,hatchback,66300,2180000
https://auto.mercadolibre.com.ar/mla-1130942389-ford-focus-20-se-5p-mt-2016-_jm#position=33&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,ford focus iii 2.0 se,2900000,$,ford,focus iii,2016,blanco,nafta,5,manual,2.0,hatchback,87000,2900000
https://auto.mercadolibre.com.ar/mla-1130922810-chevrolet-onix-2019-5-puertas-lt-_jm#position=34&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,chevrolet onix 1.4 lt 98cv,2490000,$,chevrolet,onix,2019,gris,nafta,5,manual,1.4,hatchback,18700,2490000
https://auto.mercadolibre.com.ar/mla-1130928530-renault-sandero-2021-20-rs-145cv-_jm#position=35&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,renault sandero 2.0 rs 145cv,3550000,$,renault,sandero,2021,negro,nafta,5,manual,2.0,hatchback,5500,3550000
https://auto.mercadolibre.com.ar/mla-1130954029-bmw-serie-1-15-118i-active-136cv-_jm#position=36&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,bmw serie 1 1.5 118i active 136cv,24900,u$s,bmw,serie 1,2017,blanco,nafta,5,automática,1.5,hatchback,56000,4805700
https://auto.mercadolibre.com.ar/mla-1130934531-renault-kwid-2019-10-sce-66cv-iconic-_jm#position=37&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,renault kwid 1.0 sce 66cv iconic,2350000,$,renault,kwid,2019,blanco,nafta,5,manual,1.0,hatchback,56300,2350000
https://auto.mercadolibre.com.ar/mla-1130921474-ford-ranger-32-turbo-diesel-km-real-u-n-i-c-a-permuto-_jm#position=38&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,ford ranger 3.2 cd 4x2 xls tdci 200cv,4390000,$,ford,ranger,2015,blanco,diésel,4,manual,3.2,pick-up,120000,4390000
https://auto.mercadolibre.com.ar/mla-1130914998-dodge-ram-1500-laramie-igual-a-cero-km-2016-_jm#position=39&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,ram 1500 5.7 laramie atx v8,10000000,$,ram,1500,2016,blanco,nafta,4,automática,5.7,pick-up,65000,10000000
https://auto.mercadolibre.com.ar/mla-1130914777-honda-hr-v-lx-cvt-2016-_jm#position=40&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,honda hr-v 1.8 lx 2wd cvt,4000000,$,honda,hr-v,2016,gris,nafta,5,automática,1.8,suv,81000,4000000
https://auto.mercadolibre.com.ar/mla-1130966249-ford-ecosport-2015-16-se-4x2-impecable-estado-como-nueva-_jm#position=41&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,ford ecosport 1.6 se 110cv 4x2,2700000,$,ford,ecosport,2015,blanco,nafta,5,manual,1.6,suv,43300,2700000
https://auto.mercadolibre.com.ar/mla-1130920514-audi-q3-audi-q3-35-tfsi-s-tronic-_jm#position=42&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,audi q3 1.4 35tfsi 150 cv,66990,u$s,audi,q3,2020,gris,nafta,5,automática,1.4,suv,8300,12929070
https://auto.mercadolibre.com.ar/mla-1130907197-ds-ds4-2017-16-thp-163-be-chic-cb-_jm#position=43&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,ds ds4 1.6 thp 163 be chic cb,3850000,$,ds,ds4,2017,negro,nafta,5,manual,1.6,hatchback,70000,3850000
https://auto.mercadolibre.com.ar/mla-1130965390-ram-1500-2021-57-laramie-atx-v8-_jm#position=44&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,ram 1500 5.7 laramie atx v8,56000,u$s,ram,1500,2021,gris,nafta,4,automática,5.7,pick-up,11800,10808000
https://auto.mercadolibre.com.ar/mla-1130939479-chevrolet-camaro-six-ss-_jm#position=45&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,chevrolet camaro 6.2 convertible ss v8,87000,u$s,chevrolet,camaro,2018,azul,nafta,2,manual,6.2,cabriolet,28000,16791000
https://auto.mercadolibre.com.ar/mla-1130936966-jeep-renegade-18-longitude-4x2-at6-2021-0km-srodar-lenken-_jm#position=46&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,jeep renegade 1.8 longitude at6,5990000,$,jeep,renegade,2021,blanco,nafta,5,automática,1.8,suv,1000,5990000
https://auto.mercadolibre.com.ar/mla-1130873964-ford-ranger-2021-32-cd-xls-tdci-200cv-manual-4x2-_jm#position=47&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,ford ranger 3.2 cd xls tdci 200cv manual 4x2,6200000,$,ford,ranger,2021,plateado,diésel,4,manual,3.2,pick-up,5000,6200000
https://auto.mercadolibre.com.ar/mla-1130878968-volkswagen-amarok-20-highline-pack-4x4-automatica-2016-_jm#position=48&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,volkswagen amarok 2.0 cd tdi 180cv 4x4 highline pack at,6200000,$,volkswagen,amarok,2016,negro,diésel,4,automática,2.0,pick-up,91000,6200000
https://auto.mercadolibre.com.ar/mla-1130897239-volkswagen-fox-2014-impecable-cubiertas-nuevas-permuto-_jm#position=1&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,volkswagen fox 1.6 trendline saf,1850500,$,volkswagen,fox,2014,blanco,nafta,5,manual,1.6,hatchback,103000,1850500
https://auto.mercadolibre.com.ar/mla-1130847419-volkswagen-gol-trend-16-msi-2018-77000-km-_jm#position=2&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,volkswagen gol trend 1.6 trendline 101cv,2100000,$,volkswagen,gol trend,2018,blanco,nafta,5,manual,1.6,hatchback,77000,2100000
https://auto.mercadolibre.com.ar/mla-1130897002-ford-f-150-50-v8-lariat-luxury-ab-_jm#position=3&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,ford f-150 5.0l v8 lariat luxury,75000,u$s,ford,f-150,2021,blanco,nafta,4,automática,5.0,pick-up,7000,14475000
https://auto.mercadolibre.com.ar/mla-1130853324-peugeot-208-gt-16-thp-serv-ofic-ano-2020-liv-motors-_jm#position=4&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,peugeot 208 1.6 gt thp,4100000,$,peugeot,208,2020,blanco,nafta,5,manual,1.6,hatchback,20000,4100000
https://auto.mercadolibre.com.ar/mla-1130846353-fiat-500-2019-abarth-595-abasto-motors-_jm#position=5&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,fiat 500 1.4 abarth 595 165cv,26900,u$s,fiat,500,2019,rojo,nafta,3,manual,1.4,hatchback,14000,5191700
https://auto.mercadolibre.com.ar/mla-1130871293-bmw-220i-coupe-sport-ano-2018-no-audi-ni-audi-s3-ni-a250-_jm#position=6&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,bmw serie 2 2.0 220i sport line 184cv,45000,u$s,bmw,serie 2,2018,blanco,nafta,2,automática,2.0,coupé,32000,8685000
https://auto.mercadolibre.com.ar/mla-1130851752-citroen-c3-feel-2019-30000-km-impecable-1-dueno-_jm#position=7&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,citroën c3 1.6 vti 115 feel,2900500,$,citroën,c3,2019,rojo,nafta,5,manual,1.6,hatchback,30000,2900500
https://auto.mercadolibre.com.ar/mla-1130804745-peugeot-208-allure-titrinic-16-taraborelli-usados-_jm#position=8&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,peugeot 208 1.6 allure tiptronic,4500025,$,peugeot,208,2021,negro,nafta,5,automática,1.6,hatchback,8300,4500025
https://auto.mercadolibre.com.ar/mla-1130792055-toyota-yaris-s-cvt-2020-brian-avalos-_jm#position=9&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,toyota yaris 1.5 107cv s,4490000,$,toyota,yaris,2020,blanco,nafta,5,manual,1.5,hatchback,38000,4490000
https://auto.mercadolibre.com.ar/mla-1130838755-peugeot-208-allure-titrinic-16-taraborelli-sm-_jm#position=10&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,peugeot 208 1.6 allure tiptronic,4500010,$,peugeot,208,2021,negro,nafta,5,automática,1.6,hatchback,8300,4500010
https://auto.mercadolibre.com.ar/mla-1130826976-peugeot-208-allure-titrinic-16-_jm#position=11&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,peugeot 208 1.6 allure tiptronic,4500000,$,peugeot,208,2021,negro,nafta,5,automática,1.6,hatchback,8300,4500000
https://auto.mercadolibre.com.ar/mla-1130826831-peugeot-2008-sport-2018-16-thp-manual-smart-garage-_jm#position=12&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,peugeot 2008 1.6 thp sport,3190000,$,peugeot,2008,2018,negro,nafta,5,manual,1.6,suv,86000,3190000
https://auto.mercadolibre.com.ar/mla-1130796690-renault-duster-ph2-expression-16-2018-brian-avalos-_jm#position=13&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,renault duster 1.6 ph2 4x2 expression 110cv,2600000,$,renault,duster,2018,gris,nafta,5,manual,1.6,suv,79000,2600000
https://auto.mercadolibre.com.ar/mla-1130777755-bmw-323-ti-m-e36-compact-2001-230mil-llantas-m3-escape-_jm#position=14&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,bmw serie 3 2.5 323 compact ti sportive,11500,u$s,bmw,serie 3,2001,azul,nafta,2,manual,2.5,coupé,230000,2219500
https://auto.mercadolibre.com.ar/mla-1130758025-peugeot-308-feline-thp-2017-82000km-impecable-estado-fotos-_jm#position=15&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,peugeot 308 1.6 feline thp 163cv,3300000,$,peugeot,308,2017,blanco,nafta,5,manual,1.6,hatchback,82000,3300000
https://auto.mercadolibre.com.ar/mla-1130776411-honda-hrv-lx-cvt-2016-_jm#position=16&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,honda hr-v 1.8 lx 2wd cvt,4000000,$,honda,hr-v,2016,gris,nafta,5,automática,1.8,suv,80900,4000000
https://auto.mercadolibre.com.ar/mla-1130763247-volkswagen-amarok-dark-label-4x4-at-highline-pack-automatica-_jm#position=17&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,volkswagen amarok 2.0 cd tdi 180cv 4x4 dark label at,6399900,$,volkswagen,amarok,2016,gris,diésel,4,automática,2.0,pick-up,88000,6399900
https://auto.mercadolibre.com.ar/mla-1130794542-toyota-corolla-seg-cvt-hv-hibrido-hybrid-xei-xli-cross-civic-_jm#position=18&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,toyota corolla 1.8 se-g cvt 140cv,6699900,$,toyota,corolla,2021,blanco,nafta,4,automática,1.8,sedán,7900,6699900
https://auto.mercadolibre.com.ar/mla-1130781851-jeep-renegade-18-longitude-at6-no-sport-plus-wild-4x2-4x4-_jm#position=19&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,jeep renegade 1.8 longitude at6,4999900,$,jeep,renegade,2018,gris,nafta,5,automática,1.8,suv,20000,4999900
https://auto.mercadolibre.com.ar/mla-1130806711-jeep-grand-cherokee-limited-2013-autodrive-_jm#position=20&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,jeep grand cherokee 3.6 limited 286hp atx,26900,u$s,jeep,grand cherokee,2013,negro,nafta,5,automática,3.6,suv,117000,5191700
https://auto.mercadolibre.com.ar/mla-1130787942-fiat-palio-2015-14-nafta-attractive-full-impecable-estado-_jm#position=21&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,fiat palio 1.4 attractive 85cv,1600000,$,fiat,palio,2015,negro,nafta,5,manual,1.4,hatchback,93000,1600000
https://auto.mercadolibre.com.ar/mla-1130769275-toyota-hilux-srv-4x4-srx-sr-dv-amarok-v6-ranger-frontier-l20-_jm#position=22&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,toyota hilux 2.8 cd srv 177cv 4x4,6999900,$,toyota,hilux,2018,gris,diésel,4,manual,2.8,pick-up,129000,6999900
https://auto.mercadolibre.com.ar/mla-1130724968-honda-hr-v-18-ex-cvt-at-2019-imolaautos-_jm#position=23&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,honda hr-v 1.8 ex 2wd cvt,6000000,$,honda,hr-v,2019,rojo,nafta,5,automática,1.8,suv,7300,6000000
https://auto.mercadolibre.com.ar/mla-1130941632-peugeot-408-20-allure-equipo-gnc-5ta-generacion-full-full-_jm#position=24&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,peugeot 408 2.0 allure 143cv,1590000,$,peugeot,408,2013,azul,híbrido/nafta,4,manual,2.0,sedán,112000,1590000
https://auto.mercadolibre.com.ar/mla-1130787421-renault-captur-intens-cvt-automatica-no-taos-nivus-ecosport-_jm#position=25&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,renault captur 1.6 intens cvt,4249900,$,renault,captur,2018,rojo,nafta,5,automática,1.6,suv,59000,4249900
https://auto.mercadolibre.com.ar/mla-1131097294-volkswagen-amarok-20-cd-tdi-140cv-4x4-startline-2015-_jm#position=26&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,volkswagen amarok 2.0 cd tdi 140cv 4x4 startline,4200000,$,volkswagen,amarok,2015,blanco,diésel,4,manual,2.0,pick-up,103600,4200000
https://auto.mercadolibre.com.ar/mla-1131138216-toyota-corolla-18-xrs-136cv-2013-_jm#position=27&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,toyota corolla 1.8 xrs 136cv,2200000,$,toyota,corolla,2013,negro,nafta,4,manual,1.8,sedán,168100,2200000
https://auto.mercadolibre.com.ar/mla-1130755883-mercerdes-benz-gla-250-sport-at-2015-at-imolaautos-_jm#position=28&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,mercedes-benz clase gla 1.6 gla250 at sport b.efficiency,32500,u$s,mercedes-benz,clase gla,2015,negro,nafta,5,automática,1.6,suv,91000,6272500
https://auto.mercadolibre.com.ar/mla-1130755786-renault-sandero-stepway-privilege-2017-64000km-impecable-_jm#position=29&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,renault sandero stepway 1.6 privilege 105cv,2580000,$,renault,sandero stepway,2017,rojo,nafta,5,manual,1.6,hatchback,64000,2580000
https://auto.mercadolibre.com.ar/mla-1130743608-volkswagen-vento-20-sportline-luxury-advance-gti-tsi-20t-_jm#position=30&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,volkswagen vento 2.0 sportline tsi 200cv,3199900,$,volkswagen,vento,2012,gris,nafta,4,manual,2.0,sedán,119000,3199900
https://auto.mercadolibre.com.ar/mla-1131343296-jeep-grand-cherokee-limited-at5-2013-_jm#position=31&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,jeep grand cherokee 3.6 limited 286hp atx,26900,u$s,jeep,grand cherokee,2013,negro,nafta,5,automática,3.6,suv,117000,5191700
https://auto.mercadolibre.com.ar/mla-1130786978-fiat-toro-freedom-20-4x4-ano-2017-permuto-financio-_jm#position=32&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,fiat toro 2.0 freedom 4x4,3999900,$,fiat,toro,2017,rojo,diésel,4,manual,2.0,pick-up,78000,3999900
https://auto.mercadolibre.com.ar/mla-1130799511-renault-sandero-stepway-privilege-16-2017-d-_jm#position=33&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,renault sandero stepway 1.6 privilege 105cv,2500000,$,renault,sandero stepway,2017,gris,nafta,5,manual,1.6,hatchback,65000,2500000
https://auto.mercadolibre.com.ar/mla-1130724345-renault-duster-tech-road-16-4x2-ano-2014-liv-motors-_jm#position=34&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,renault duster 1.6 4x2 tech road 110cv,2250000,$,renault,duster,2014,plateado,nafta,5,manual,1.6,suv,173000,2250000
https://auto.mercadolibre.com.ar/mla-1130755366-ford-s-max-2018-20-titanium-cassano-_jm#position=35&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,ford s-max 2.0 titanium,27000,u$s,ford,s-max,2018,plateado,nafta,5,automática,2.0,monovolumen,48000,5211000
https://auto.mercadolibre.com.ar/mla-1130743144-ford-ecosport-se-16-freestyle-titanium-s-20-tracker-suran-_jm#position=36&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,ford ecosport 1.6 se 110cv 4x2,2449900,$,ford,ecosport,2014,naranja,nafta,5,manual,1.6,suv,65000,2449900
https://auto.mercadolibre.com.ar/mla-1130723123-jeep-renegade-18-16v-sport-plus-at-ga-_jm#position=37&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,jeep renegade 1.8 sport at plus,4238001,$,jeep,renegade,2018,azul,nafta,5,automática,1.8,suv,56220,4238001
https://auto.mercadolibre.com.ar/mla-1130679534-suzuki-vitara-16-gl-120cv-2017-_jm#position=38&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,suzuki vitara 1.6 gl 120cv,4900000,$,suzuki,vitara,2017,gris,nafta,5,manual,1.6,suv,46000,4900000
https://auto.mercadolibre.com.ar/mla-1130702187-ford-s-max-2018-20-titanium-cassano-automobili-_jm#position=39&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,ford s-max 2.0 titanium,27000,u$s,ford,s-max,2018,plateado,nafta,5,automática,2.0,monovolumen,48000,5211000
https://auto.mercadolibre.com.ar/mla-1130665565-gol-trend-_jm#position=40&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,volkswagen gol trend 1.6 trendline 101cv 3p,1620000,$,volkswagen,gol trend,2015,blanco,nafta,3,manual,1.6,hatchback,110000,1620000
https://auto.mercadolibre.com.ar/mla-1130630261-ford-fiesta-kinetic-design-16-sedan-se-plus-powershift-_jm#position=41&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,ford fiesta kinetic design 1.6 sedan se plus powershift 120cv,2250000,$,ford,fiesta kinetic design,2015,azul,nafta,4,automática,1.6,sedán,46000,2250000
https://auto.mercadolibre.com.ar/mla-1130629572-peugeot-208-2017-16-gt-thp-_jm#position=42&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,peugeot 208 1.6 gt thp,3400000,$,peugeot,208,2017,blanco,nafta,5,manual,1.6,hatchback,55000,3400000
https://auto.mercadolibre.com.ar/mla-1130641273-ford-focus-iii-20-se-plus-at6-2017-_jm#position=43&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,ford focus iii 2.0 se plus at6,3500000,$,ford,focus iii,2017,azul,nafta,5,automática,2.0,hatchback,60000,3500000
https://auto.mercadolibre.com.ar/mla-1130647511-mercedes-benz-a-200-progressive-2021-a200-abasto-motors-_jm#position=44&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,mercedes-benz clase a 1.3 a200 163cv progressive hatch,58900,u$s,mercedes-benz,clase a,2021,blanco,nafta,5,automática,1.3,hatchback,7000,11367700
https://auto.mercadolibre.com.ar/mla-1130677208-chevrolet-prisma-ltz-2015-con-72000km-autoinfinity-_jm#position=45&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,chevrolet prisma 1.4 ltz 98cv,1830000,$,chevrolet,prisma,2015,gris,nafta,4,manual,1.4,sedán,72000,1830000
https://auto.mercadolibre.com.ar/mla-1130647214-volkswagen-golf-14-tsi-highline-dsg-2017-_jm#position=46&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,volkswagen golf 1.4 highline tsi dsg,4550000,$,volkswagen,golf,2017,plateado,nafta,5,automática,1.4,hatchback,61900,4550000
https://auto.mercadolibre.com.ar/mla-1130628995-toyota-hilux-30-srv-4x2-mt-2013-_jm#position=47&search_layout=grid&type=item&tracking_id=19650dbb-da10-47fb-bcad-ac9bd9fdc53b,toyota hilux 3.0 cd srv i 171cv 4x2,4600000,$,toyota,hilux,2013,plateado,diésel,4,manual,3.0,pick-up,112600,4600000
