url,title,price,currency_symbol,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros
https://auto.mercadolibre.com.ar/MLA-1123780990-volvo-xc90-d5-awd-20-todo-terreno-ano-2018-_JM#position=28&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Volvo XC90 2.0 D5 Momentum,77900,U$S,Volvo,XC90,2018,Gris,Nafta,5,Manual,2.0,SUV,52738 km
https://auto.mercadolibre.com.ar/MLA-1123767645-vw-taos-highline-250-tsi-2022-gf-_JM#position=29&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Volkswagen Taos 1.4 250 Tsi Highline,9300000,$,Volkswagen,Taos,2021,Negro,Nafta,5,Automática,1.4,SUV,80000 km
https://auto.mercadolibre.com.ar/MLA-1132621184-chevrolet-s10-28-lt-cd-tdci-200cv-4x4-2020-_JM#position=30&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Chevrolet S10 2.8 Lt Cd Tdci 200cv 4x4,6300000,$,Chevrolet,S10,2020,Gris,Diésel,4,Manual,2.8,Pick-Up,18000 km
https://auto.mercadolibre.com.ar/MLA-1123760576-renault-captur-2019-16-intens-cvt-_JM#position=31&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Renault Captur 1.6 Intens Cvt,4680000,$,Renault,Captur,2019,Blanco,Nafta,5,Automática,1.6,SUV,8260 km
https://auto.mercadolibre.com.ar/MLA-1123707802-peugeot-408-2017-16-feline-thp-165cv-tiptronic-_JM#position=32&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Peugeot 408 1.6 Feline Thp 165cv Tiptronic,3400000,$,Peugeot,408,2017,Plateado,Nafta,4,Automática,1.6,Sedán,45512 km
https://auto.mercadolibre.com.ar/MLA-1123691881-ford-ranger-xlt-25-ivct-dc-4x2-cgnc-2018-_JM#position=33&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Ford Ranger 2.5 Cd Ivct Xlt 166cv,4900000,$,Ford,Ranger,2018,Blanco,Nafta,4,Manual,2.5,Pick-Up,72000 km
https://auto.mercadolibre.com.ar/MLA-1126046672-nissan-kicks-exclusive-cvt-2019-_JM#position=34&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Nissan Kicks 1.6 Exclusive 120cv,4980000,$,Nissan,Kicks,2019,Gris,Nafta,5,Manual,1.6,Hatchback,30670 km
https://auto.mercadolibre.com.ar/MLA-1123657550-honda-hr-v-18-ex-2wd-cvt-lucas-semini-_JM#position=35&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Honda HR-V 1.8 Ex 2wd Cvt,4850000,$,Honda,HR-V,2018,Blanco,Nafta,5,Automática,1.8,SUV,93000 km
https://auto.mercadolibre.com.ar/MLA-1123631130-audi-q5-2018-20-tfsi-stronic-252cv-_JM#position=36&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Audi Q5 2.0 Tfsi Stronic 252cv,66700,U$S,Audi,Q5,2018,Blanco,Nafta,5,Automática,2.0,SUV,64440 km
https://auto.mercadolibre.com.ar/MLA-1123590385-fiat-500-abarth-595-turismo-2021-3500kms-negro-_JM#position=37&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Fiat 500 1.4 Abarth 595 165cv,5850000,$,Fiat,500,2021,Negro,Nafta,3,Manual,1.4,Hatchback,3500 km
https://auto.mercadolibre.com.ar/MLA-1123630523-peugeot-208-2016-16-allure-touchscreen-cassano-automobili-_JM#position=38&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Peugeot 208 1.6 Allure Touchscreen,2590000,$,Peugeot,208,2016,Rojo,Nafta,5,Manual,1.6,Hatchback,60000 km
https://auto.mercadolibre.com.ar/MLA-1123519451-citron-c3-_JM#position=39&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Citroën C3 1.5 Tendance Pack Secure I 90cv,1750000,$,Citroën,C3,2014,Blanco,Nafta,5,Manual,1.5,Hatchback,84700 km
https://auto.mercadolibre.com.ar/MLA-1123541168-toyota-yaris-xls-15-6mt-usados-certificados--_JM#position=40&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Toyota Yaris 1.5 107cv Xls Pack 4 p,3914000,$,Toyota,Yaris,2020,Gris,Nafta,4,Automática,1.5,Sedán,10490 km
https://auto.mercadolibre.com.ar/MLA-1123524294-renault-sandero-privilege-usados-certificados--_JM#position=41&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Renault Sandero 1.6 Privilege Nav 105cv,1803000,$,Renault,Sandero,2014,Negro,Nafta,5,Manual,1.6,Hatchback,103000 km
https://auto.mercadolibre.com.ar/MLA-1123480123-renault-captur-intens-21-gnc-usados-certificados--_JM#position=42&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Renault Captur 2.0 Intens,3595000,$,Renault,Captur,2017,Marrón,Nafta,5,Automática,2.0,SUV,76000 km
https://auto.mercadolibre.com.ar/MLA-1123480059-peugeot-208-feline-16-pack-cuire-usados-certificados--_JM#position=43&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Peugeot 208 1.6 Feline Pack Cuir,2266000,$,Peugeot,208,2015,Gris,Nafta,5,Manual,1.6,Hatchback,126000 km
https://auto.mercadolibre.com.ar/MLA-1123489790-toyota-hilux-2016-28-cd-srv-177cv-4x2-_JM#position=44&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Toyota Hilux 2.8 Cd Srv 177cv 4x2,5750000,$,Toyota,Hilux,2016,Rojo,Diésel,4,Manual,2.8,Pick-Up,102000 km
https://auto.mercadolibre.com.ar/MLA-1125728515-jeep-wrangler-unlimited-2018-autodrive-_JM#position=45&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Jeep Wrangler 3.6 Unlimited 284hp Atx,59500,U$S,Jeep,Wrangler,2018,Negro,Nafta,3,Automática,3.6,Hatchback,12000 km
https://auto.mercadolibre.com.ar/MLA-1123466177-volkswagen-t-cros-16-trendline-_JM#position=46&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Volkswagen T-Cross 1.6 Trendlinde Mt,4620000,$,Volkswagen,T-Cross,2020,Azul,Nafta,5,Manual,1.6,SUV,29000 km
https://auto.mercadolibre.com.ar/MLA-1126040086-volkswagen-amarok-highline-4x2-manual-_JM#position=47&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack,6800000,$,Volkswagen,Amarok,2019,Dorado,Diésel,4,Manual,2.0,Pick-Up,50341 km
https://auto.mercadolibre.com.ar/MLA-1131364632-renault-kangoo-2016-16-furgon-ph3-confort-1plc-_JM#position=48&search_layout=grid&type=item&tracking_id=db23dfd2-eeeb-4e10-9a39-b13ba7b2217b,Renault Kangoo 1.6 Furgon Ph3 Confort 1plc,2000000,$,Renault,Kangoo,2016,Plateado,Nafta,3,Manual,1.6,Furgón,50000 km
https://auto.mercadolibre.com.ar/MLA-1123231344-mini-cooper-s-2012-16-chili-_JM#position=1&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Mini Cooper S 1.6 Chili,3770000,$,Mini,Cooper S,2012,Blanco,Nafta,2,Manual,1.6,Hatchback,92881 km
https://auto.mercadolibre.com.ar/MLA-1123205881-volkswagen-t-cross-_JM#position=2&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen T-Cross 1.6 Trendlinde Mt,4620000,$,Volkswagen,T-Cross,2020,Azul,Nafta,5,Manual,1.6,SUV,29000 km
https://auto.mercadolibre.com.ar/MLA-1123191582-mercedes-benz-sl-500-_JM#position=3&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Mercedes-Benz Clase SL Sl,38500,U$S,Mercedes-Benz,Clase SL,2003,Gris,Nafta,2,,,Cabriolet,168000 km
https://auto.mercadolibre.com.ar/MLA-1132786237-audi-q3-20-quattro-tfsi-170cv-_JM#position=4&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Audi Q3 2.0 Quattro Tfsi 170cv,18900,U$S,Audi,Q3,2013,Negro,Nafta,5,Manual,2.0,SUV,120000 km
https://auto.mercadolibre.com.ar/MLA-1132752987-kia-sportage-20-ex-premium-at-154cv-4x2-_JM#position=5&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Kia Sportage 2.0 Ex Premium At 154cv 4x2,5200000,$,Kia,Sportage,2018,Blanco,Nafta,5,Automática,2.0,SUV,99000 km
https://auto.mercadolibre.com.ar/MLA-1122989325-renault-alaskan-confort-4x2-mt-23-lesbleus-_JM#position=6&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Renault ALASKAN confort 4x2,4730000,$,Renault,ALASKAN,2021,Gris,Diésel,4,Manual,2.3,Pick-Up,1500 km
https://auto.mercadolibre.com.ar/MLA-1122943299-ford-ka-sel-15-at-2019-28000km-fcio-tusado-oportunidad-_JM#position=7&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Ford Ka 1.5 Sel At 5p,2757999,$,Ford,Ka,2019,Gris,Nafta,5,Automática,1.5,Hatchback,28000 km
https://auto.mercadolibre.com.ar/MLA-1122931728-ford-ka-sel-15-at-2019-28000km-fcio-tusado-oportunidad-_JM#position=8&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Ford Ka 1.5 Sel At 5p,2758000,$,Ford,Ka,2019,Gris,Nafta,5,Automática,1.5,Hatchback,28000 km
https://auto.mercadolibre.com.ar/MLA-1122911005-peugeot-208-allure-2021-tiptronic-16-n-5p-san-blas-auto-_JM#position=9&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Peugeot 208 1.6 Allure Tiptronic,4150000,$,Peugeot,208,2021,Plateado,Nafta,5,Automática,1.6,Hatchback,3400 km
https://auto.mercadolibre.com.ar/MLA-1122884075-volkswagen-saveiro-16-trendline-g-_JM#position=10&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen Saveiro 1.6 Trendline,3050000,$,Volkswagen,Saveiro,2020,Gris,Nafta,2,Manual,1.6,Pick-Up,64777 km
https://auto.mercadolibre.com.ar/MLA-1122791363-renault-kangoo-ii-express-confort-16-sce-2022-stock-l-_JM#position=11&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Renault Kangoo EXPRESS CONFORT 1.6,2540000,$,Renault,Kangoo,2022,Gris,Nafta,5,Manual,1.6 cadenero,Furgón,1000 km
https://auto.mercadolibre.com.ar/MLA-1122770617-chevrolet-cruze-ii-2018-14-ltz-153cv-_JM#position=12&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Chevrolet Cruze II 1.4 Ltz 153cv,3720000,$,Chevrolet,Cruze II,2018,Negro,Nafta,5,Manual,1.4,Hatchback,63000 km
https://auto.mercadolibre.com.ar/MLA-1122689613-volkswagen-polo-16-msi-highline-lucas-semini-_JM#position=13&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen Polo 1.6 Msi Highline,3850000,$,Volkswagen,Polo,2019,Plateado,Nafta,5,Manual,1.6,Hatchback,36000 km
https://auto.mercadolibre.com.ar/MLA-1122659266-mercedes-benz-c-250-2017-style-c250-clase-c-at-abasto-motors-_JM#position=14&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Mercedes-Benz Clase C 1.8 C250 Style,37900,U$S,Mercedes-Benz,Clase C,2017,Gris,Nafta,4,Automática,1.8,Sedán,69000 km
https://auto.mercadolibre.com.ar/MLA-1127672623-renault-symbol-2014-16-expression-pack-ii-105cv-_JM#position=15&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Renault Symbol 1.6 Expression Pack Ii 105cv,1468000,$,Renault,Symbol,2014,Rojo,Nafta,4,Manual,1.6,Sedán,32000 km
https://auto.mercadolibre.com.ar/MLA-1122531091-chevrolet-cruze-14t-lt-5p-mt-2018-imolaautos-_JM#position=16&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Chevrolet Cruze II 1.4 Lt 153cv,3500000,$,Chevrolet,Cruze II,2018,Plateado,Nafta,5,Manual,1.4,Hatchback,60000 km
https://auto.mercadolibre.com.ar/MLA-1128893642-chevrolet-onix-ltz-14-turbo-full-no-polo-gol-up-fox-cronos-_JM#position=17&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Chevrolet Onix 1.4 Ltz 98cv,2689900,$,Chevrolet,Onix,2018,Negro,Nafta,5,Manual,1.4,Hatchback,59000 km
https://auto.mercadolibre.com.ar/MLA-1122523101-ford-transit-22l-350m-ambulancia-utim-2016-tute-cars-w-_JM#position=18&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Ford Transit 2.2 Furgon Mediano 350m,28500,U$S,Ford,Transit,2016,Blanco,Diésel,2,Manual,2.2,Furgón,128527 km
https://auto.mercadolibre.com.ar/MLA-1122546726-jeep-compass-24-sport-lucas-semini-_JM#position=19&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Jeep Compass 2.4 Sport,6200000,$,Jeep,Compass,2020,Gris,Nafta,5,Manual,2.4,SUV,27000 km
https://auto.mercadolibre.com.ar/MLA-1122533573-peugeot-208-_JM#position=20&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Peugeot 208 1.6 Feline,3290000,$,Peugeot,208,2020,Blanco,Nafta,5,Manual,1.6,Hatchback,21000 km
https://auto.mercadolibre.com.ar/MLA-1130026925-bmw-x5-50i-m-package-motor-v8-450cv-bmw-autopremier-_JM#position=21&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,BMW X5 4.4 Xdrive 50i 449cv M Package,69900,U$S,BMW,X5,2015,Blanco,Nafta,5,Automática,4.4,SUV,62500 km
https://auto.mercadolibre.com.ar/MLA-1122433974-audi-q3-2018-14-tfsi-stronic-150-cv-_JM#position=22&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Audi Q3 1.4 Tfsi Stronic 150 Cv,31000,U$S,Audi,Q3,2018,Gris,Nafta,5,Automática,1.4,SUV,79229 km
https://auto.mercadolibre.com.ar/MLA-1122296021-volkswagen-amarok-highline-pack-20-tdi-manual-4x2-_JM#position=23&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack,6610000,$,Volkswagen,Amarok,2019,Gris,Diésel,4,Manual,2.0,Pick-Up,92000 km
https://auto.mercadolibre.com.ar/MLA-1122325404-hyundai-tucson-style-automatica-con-gnc-_JM#position=24&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Hyundai Tucson 2.0 16v,5880002,$,Hyundai,Tucson,2018,Azul,Nafta,5,Manual,2.0,SUV,68000 km
https://auto.mercadolibre.com.ar/MLA-1131156872-volkswagen-vento-20-tsi-gli-211cv-app-connect-_JM#position=25&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen Vento 2.0 Tsi Gli 211cv App Connect + Nav,26000,U$S,Volkswagen,Vento,2018,Blanco,Nafta,4,Manual,2.0,Sedán,44000 km
https://auto.mercadolibre.com.ar/MLA-1122350912-nissan-versa-v-drive-plus-at-2021-31000km-_JM#position=26&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Nissan Versa 1.6 Advance At,3349000,$,Nissan,Versa,2021,Gris,Nafta,4,Automática,1.6,Sedán,31000 km
https://auto.mercadolibre.com.ar/MLA-1122243979-audi-a4-20-ambition-tfsi-225cv-multitronic-2014-_JM#position=27&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Audi A4 2.0 Ambition Tfsi 225cv Multitronic,22000,U$S,Audi,A4,2014,Negro,Nafta,4,Automática,2.0,Sedán,118000 km
https://auto.mercadolibre.com.ar/MLA-1122287520-jeep-compas-sport-2020-brian-avalos-_JM#position=28&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Jeep Compass 2.4 Sport,6200000,$,Jeep,Compass,2020,Gris,Nafta,5,Manual,2.4,SUV,28000 km
https://auto.mercadolibre.com.ar/MLA-1122228116-vw-vento-confortline-14t-dsg-2018-_JM#position=29&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen Vento 1.4 Comfortline 150cv At,4100000,$,Volkswagen,Vento,2018,Gris,Nafta,4,Automática,1.4,Sedán,57000 km
https://auto.mercadolibre.com.ar/MLA-1127177366-peugeot-208-feline-tiptronic-2018-_JM#position=30&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Peugeot 208 1.6 Feline Tiptronic,3400000,$,Peugeot,208,2018,Blanco,Nafta,5,Automática,1.6,Hatchback,21000 km
https://auto.mercadolibre.com.ar/MLA-1122177843-renault-kangoo-16-furgon-ph3-confort-1plc-2017-gnc-_JM#position=31&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Renault Kangoo 1.6 Furgon Ph3 Confort 1plc,1950000,$,Renault,Kangoo,2017,Gris,Nafta/GNC,3,Manual,1.6,Furgón,90000 km
https://auto.mercadolibre.com.ar/MLA-1122098901-chevrolet-s10-ls-_JM#position=32&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Chevrolet S10 2.8 Cd 4x4 Ls Tdci 200cv,4400000,$,Chevrolet,S10,2016,Plateado,Diésel,4,Manual,2.8,Pick-Up,155000 km
https://auto.mercadolibre.com.ar/MLA-1122135889-volkswagen-amarok-_JM#position=33&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack,6610000,$,Volkswagen,Amarok,2019,Gris,Diésel,4,Manual,2.0,Pick-Up,92000 km
https://auto.mercadolibre.com.ar/MLA-1122072900-ford-ranger-_JM#position=34&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Ford Ranger 3.2 Cd Xls Tdci 200cv Manual 4x4,5790000,$,Ford,Ranger,2019,Plateado,Diésel,4,Manual,3.2,Pick-Up,92000 km
https://auto.mercadolibre.com.ar/MLA-1122117194-hyundai-santa-fe-24-seguridad-7as-6mt-2wd-ano-2016-_JM#position=35&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Hyundai Santa Fe 2.4 Seguridad 7as 6mt 2wd,5770000,$,Hyundai,Santa Fe,2016,Plateado,Nafta,5,Manual,2.4,SUV,70000 km
https://auto.mercadolibre.com.ar/MLA-1122109230-ford-ranger-32-xls-4x4-manual-2019-_JM#position=36&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Ford Ranger 3.2 Cd Xls Tdci 200cv Manual 4x2,5890000,$,Ford,Ranger,2019,Blanco,Diésel,4,Manual,3.2,Pick-Up,92000 km
https://auto.mercadolibre.com.ar/MLA-1121996226-audi-q3-2013-20-quattro-tfsi-211cv-stronic-_JM#position=37&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Audi Q3 2.0 Quattro Tfsi 211cv Stronic,4800000,$,Audi,Q3,2013,Gris,Nafta,5,Automática,2.0,SUV,93000 km
https://auto.mercadolibre.com.ar/MLA-1121999527-volkswagen-amarok-highline-dc-4x4-20-tdi-2013-_JM#position=38&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline C34,4447000,$,Volkswagen,Amarok,2013,Negro,Diésel,4,Manual,2.0,Pick-Up,160000 km
https://auto.mercadolibre.com.ar/MLA-1121803374-volkswagen-amarok-2015-20-cd-tdi-180cv-4x2-trendline-at-_JM#position=39&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Trendline At,4900000,$,Volkswagen,Amarok,2015,,Diésel,4,Automática,2.0,Pick-Up,115000 km
https://auto.mercadolibre.com.ar/MLA-1121784466-citroen-berlingo-hdi-_JM#position=40&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Citroën Berlingo 1.6 Hdi 92 Bussines Mixto,3380000,$,Citroën,Berlingo,2019,Plateado,Diésel,4,Manual,1.6,Furgón,23000 km
https://auto.mercadolibre.com.ar/MLA-1121647998-fiat-grand-siena-essence-16-16v-2014-_JM#position=41&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Fiat Grand Siena 1.6 Essence 115cv,1418000,$,Fiat,Grand Siena,2014,Gris,Nafta,4,Manual,1.6,Sedán,186000 km
https://auto.mercadolibre.com.ar/MLA-1121616689-audi-a4-2012-ambition-20-tfsi-multitronic-at-abasto-motors-_JM#position=42&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Audi A4 2.0 Ambition T Fsi 211cv Multitronic,16900,U$S,Audi,A4,2012,Blanco,Nafta,4,Automática,2.0,Sedán,96000 km
https://auto.mercadolibre.com.ar/MLA-1121510445-peugeot-208-2016-16-allure-_JM#position=43&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Peugeot 208 1.6 Allure,2420000,$,Peugeot,208,2016,Negro,Nafta,5,Manual,1.6,Hatchback,74160 km
https://auto.mercadolibre.com.ar/MLA-1121527905-ford-kuga-se-25-hibrido-fwd-4x2-_JM#position=44&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Ford Kuga 2.0 Sel At,9300000,$,Ford,Kuga,2020,Azul,Nafta,5,Automática,2.0,SUV,12000 km
https://auto.mercadolibre.com.ar/MLA-1130601205-peugeot-207-2012-14-nafta-xs-full-142m-kms-vtv-622-al-dia-_JM#position=45&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Peugeot 207 1.4 Xs,1090000,$,Peugeot,207,2012,Rojo,Nafta,3,Manual,1.4,Hatchback,142000 km
https://auto.mercadolibre.com.ar/MLA-1130301743-volkswagen-virtus-14-tsi-gts-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Volkswagen Virtus 1.4 Tsi Gts,5150000,$,Volkswagen,Virtus,2021,Gris,Nafta,4,Automática,1.4,Sedán,1000 km
https://auto.mercadolibre.com.ar/MLA-1121466112-mitsubishi-l200-25-dcab-4x4-turbo-_JM#position=47&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Mitsubishi L200 2.5 D/cab 4x4 Turbo,11000,U$S,Mitsubishi,L200,1999,Rojo,Diésel,4,Automática,2.5,Pick-Up,300000 km
https://auto.mercadolibre.com.ar/MLA-1121223411-ford-focus-iii-20-se-2017-_JM#position=48&search_layout=grid&type=item&tracking_id=9c3bbb7a-90aa-495b-81ad-3a68474f7a46,Ford Focus III 2.0 Se,3200000,$,Ford,Focus III,2017,Azul,Nafta,5,Manual,2.0,Hatchback,65148 km
https://auto.mercadolibre.com.ar/MLA-1121119730-alfa-romeo-giullieta-14-t-distinctive-at-2016-imolaautos-_JM#position=1&search_layout=grid&type=item&tracking_id=67e17f09-379c-412c-899b-5d6be5a2e596,Alfa Romeo Giulietta 1.4 Distinctive 170cv At,3700000,$,Alfa Romeo,Giulietta,2016,Blanco,Nafta,5,Automática,1.4,Hatchback,74000 km
https://auto.mercadolibre.com.ar/MLA-1130023973-kia-sportage-2017-20-nafta-ex-premium-154cv-4x4-awd-at-_JM#position=2&search_layout=grid&type=item&tracking_id=67e17f09-379c-412c-899b-5d6be5a2e596,Kia Sportage 2.0 Ex 154cv,6000000,$,Kia,Sportage,2017,Gris,Nafta,5,Manual,2.0,SUV,44000 km
https://auto.mercadolibre.com.ar/MLA-1121070728-citroen-c4-cactus-shine-2019-_JM#position=3&search_layout=grid&type=item&tracking_id=67e17f09-379c-412c-899b-5d6be5a2e596,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,3889400,$,Citroën,C4 Cactus,2019,Gris,Nafta,5,Automática,1.6,SUV,77000 km
https://auto.mercadolibre.com.ar/MLA-1120956471-sandero-intens-16-cvt-entrega-inmediata-stock-disponible-ya-_JM#position=4&search_layout=grid&type=item&tracking_id=67e17f09-379c-412c-899b-5d6be5a2e596,Renault Sandero 1.6 16v Intense Cvt,2650000,$,Renault,Sandero,2021,Blanco,Nafta,5,Automática,1.6,Hatchback,1000 km
https://auto.mercadolibre.com.ar/MLA-1120924830-renault-sandero-intens-16-cvt-entrega-inmediata-stock-dispo-_JM#position=5&search_layout=grid&type=item&tracking_id=67e17f09-379c-412c-899b-5d6be5a2e596,Renault Sandero 1.6 16v Intense Cvt,2750000,$,Renault,Sandero,2021,Rojo,Nafta,5,Automática,1.6,Hatchback,1000 km
https://auto.mercadolibre.com.ar/MLA-1120929336-peugeot-208-feline-16-usados-certificados--_JM#position=6&search_layout=grid&type=item&tracking_id=67e17f09-379c-412c-899b-5d6be5a2e596,Peugeot 208 1.6 Feline,3451000,$,Peugeot,208,2018,Blanco,Nafta,5,Manual,1.6,Hatchback,21166 km
https://auto.mercadolibre.com.ar/MLA-1120785671-peugeot-2008-feline-16-16v-2018-1m-u-n-i-c-a-permuto-_JM#position=7&search_layout=grid&type=item&tracking_id=67e17f09-379c-412c-899b-5d6be5a2e596,Peugeot 2008 1.6 Feline,3390000,$,Peugeot,2008,2018,Gris,Nafta,5,Manual,1.6,SUV,40000 km
https://auto.mercadolibre.com.ar/MLA-1120835137-peugeot-308-16-allure-2018-94000km-_JM#position=8&search_layout=grid&type=item&tracking_id=67e17f09-379c-412c-899b-5d6be5a2e596,Peugeot 308 1.6 Allure,2859998,$,Peugeot,308,2018,Blanco,Nafta,5,Manual,1.6,Hatchback,94000 km
